ID,Campaign ID,Keyword ID
11086,54414,2606
11087,54414,114
15129,54709,3206
15130,54709,2407
15131,54709,2388
15132,54709,2395
15348,54334,773
15349,54334,682
15350,54334,2445
11473,54227,2232
589127,54193,1304
589128,54193,155
11474,54227,2240
11475,54227,2241
11476,54227,2239
30480,55925,5123
589129,54193,290
30481,55925,5124
30482,55925,5125
50564,57351,448
50565,57351,1795
50566,57351,1796
50567,57351,2704
50568,57351,7475
30483,55925,5126
30484,55925,5127
50569,57351,84
50570,57351,85
50571,57351,7476
79456,59498,6850
79457,59498,250
79458,59498,9968
79459,59498,9969
7240,54105,1982
7241,54105,1983
15351,54334,973
15352,54334,2446
15353,54334,1682
79460,59498,9970
11680,54343,2457
79461,59498,9971
79462,59498,9972
79463,59498,9973
79464,59498,9974
79465,59498,9975
79466,59498,9976
79467,59498,9977
79468,59498,9978
79469,59498,9979
79470,59498,9980
79471,59498,9981
79472,59498,9982
79473,59498,9983
14158,54549,1417
14159,54549,1423
80301,59560,10048
14160,54549,1045
14161,54549,1048
14162,54549,1436
14163,54549,2856
14164,54549,1065
14165,54549,2473
80302,59560,10049
80303,59560,10050
80304,59560,10051
80305,59560,10052
80306,59560,10053
80307,59560,10054
80308,59560,10055
80309,59560,1390
14166,54549,2857
14167,54549,2858
14168,54549,2477
14169,54549,2859
14170,54549,2860
14171,54549,2476
14172,54549,2861
14173,54549,2482
14174,54549,2741
14175,54549,2742
14176,54549,2743
14177,54549,2744
14178,54549,2745
14179,54549,2746
14180,54549,2747
14181,54549,2748
14182,54549,2749
80310,59560,8956
179941,67617,14230
179942,67617,11158
179943,67617,14232
179944,67617,14233
179945,67617,14234
179946,67617,14235
159102,64185,1096
3801,53779,1120
3802,53779,1161
3803,53779,1162
3804,53779,1163
3805,53779,1164
159103,64185,1089
159104,64185,1092
159105,64185,790
31914,56071,2050
31915,56071,5319
31916,56071,5320
31917,56071,5321
31918,56071,5322
31919,56071,5323
31920,56071,2061
31921,56071,2063
31922,56071,2065
31923,56071,2066
31995,55669,670
31996,55669,2601
31997,55669,2888
31998,55669,3297
31999,55669,3298
32000,55669,3299
32001,55669,3300
32002,55669,3301
32003,55669,3302
32004,55669,3303
32005,55669,3304
32006,55669,3305
32007,55669,3306
32008,55669,3307
32009,55669,3308
32010,55669,3309
3945,53818,776
3946,53818,980
3947,53818,282
3948,53818,284
3949,53818,160
3950,53818,170
3951,53818,816
3952,53818,438
3953,53818,571
3954,53818,573
3955,53818,574
3956,53818,575
3957,53818,1218
3958,53818,1219
3959,53818,1220
3960,53818,580
3961,53818,1221
3962,53818,1222
3963,53818,1223
3964,53818,969
3965,53818,1224
3966,53818,1225
3967,53818,1226
3968,53818,1227
3969,53818,1228
3970,53818,1229
3971,53818,1230
3972,53818,1231
3973,53818,978
3974,53818,1232
3975,53818,1233
3976,53818,1234
3977,53818,1235
3978,53818,1236
3979,53818,977
3980,53818,1237
3981,53818,1238
3982,53818,1239
3983,53818,1240
3984,53818,1241
3985,53818,1242
3986,53818,1243
3987,53818,1244
3988,53818,1245
3989,53818,1246
3990,53818,1247
3991,53818,1248
3992,53818,1249
3993,53818,630
3994,53818,631
102710,61268,2366
102711,61268,2943
109955,62068,12800
109956,62068,12801
109957,62068,12802
109958,62068,12803
109959,62068,12804
109960,62068,12805
109961,62068,12806
109962,62068,12807
109963,62068,12808
109964,62068,12809
109965,62068,12810
109966,62068,12799
109967,62068,12811
109968,62068,12812
109969,62068,12813
109970,62068,12814
109971,62068,8464
13585,54570,2915
13586,54570,2462
13587,54570,2600
13588,54570,682
13589,54570,780
13590,54570,2607
13591,54570,2608
13592,54570,2942
13593,54570,791
13594,54570,2939
13595,54570,2940
13596,54570,2941
13597,54570,670
13848,54585,1282
6514,54057,1760
6515,54057,1797
109972,62068,12815
109973,62068,12816
13849,54585,1249
13850,54585,1937
13851,54585,816
13852,54585,3025
13853,54585,3026
13854,54585,3027
13855,54585,3028
13856,54585,3029
13857,54585,3030
13858,54585,3031
13859,54585,3032
13860,54585,3033
13861,54585,3034
13862,54585,3035
13863,54585,3036
13864,54585,3037
13865,54585,3038
109974,62068,12817
109975,62068,12818
109976,62068,12819
118559,62882,13512
118560,62882,237
118561,62882,13510
118562,62882,13511
120407,60085,5259
120408,60085,5260
120409,60085,3089
30485,55833,4992
30486,55833,4993
30487,55833,4994
4062,53823,1280
4063,53823,1281
4064,53823,1282
4065,53823,1283
4066,53823,1284
4067,53823,1285
4068,53823,1286
4069,53823,1287
4070,53823,282
4071,53823,288
4072,53823,174
4073,53823,968
4074,53823,971
4075,53823,979
4076,53823,1263
4077,53823,1264
4078,53823,1265
4079,53823,1266
4080,53823,1267
4081,53823,1268
4082,53823,1269
4083,53823,1270
4084,53823,1271
4085,53823,1272
4086,53823,1273
4087,53823,1274
4088,53823,1275
4089,53823,1276
4090,53823,1277
4091,53823,1278
4092,53823,1279
30488,55833,4995
30489,55833,4996
30490,55833,4997
30491,55833,4998
30492,55833,4999
30493,55833,5000
30494,55833,5001
30495,55833,5002
109977,62068,12820
109978,62068,12821
30496,55833,5003
30497,55833,5004
30498,55833,5005
30499,55833,5006
5553,53938,1574
5554,53938,7
5555,53938,620
5556,53938,110
5557,53938,80
5558,53938,1303
5559,53938,155
109979,62068,12822
109980,62068,2124
109981,62068,11089
109982,62068,978
109983,62068,988
109984,62068,12779
109985,62068,12780
109986,62068,12781
109987,62068,12782
109988,62068,12783
109989,62068,12784
109990,62068,12785
109991,62068,12786
30500,55833,5007
30501,55833,5008
6516,54057,1798
6517,54057,945
6518,54057,791
6519,54057,794
6520,54057,731
5560,53940,617
5561,53940,477
5562,53940,1575
5613,53622,928
5614,53622,448
5615,53622,418
5616,53622,653
5617,53622,656
5618,53622,371
5619,53622,84
30502,55833,5009
30503,55833,5010
30504,55833,5011
30505,55833,5012
30506,55833,5013
30507,55833,5014
30508,55833,5015
30509,55833,3889
30510,55833,1334
30511,55833,87
30512,55833,1370
30513,55833,4973
30514,55833,4974
30515,55833,4975
30516,55833,4976
30517,55833,4977
30518,55833,4978
30519,55833,4979
30520,55833,4980
30521,55833,4981
30522,55833,4982
136436,64239,946
136437,64239,316
28967,55215,3681
28968,55215,3336
28969,55215,4072
28970,55215,4074
28971,55215,4073
136438,64239,14412
136439,64239,80
136440,64239,2134
136441,64239,2650
136442,64239,3547
136443,64239,13148
136444,64239,3548
109992,62068,12787
118563,62883,13513
118564,62883,13514
118565,62883,13515
118566,62883,13516
118567,62883,13517
118568,62883,13518
118569,62883,13519
118570,62883,13520
5620,53622,926
5621,53622,408
5622,53622,377
5623,53622,379
5624,53622,446
5625,53622,927
109993,62068,12788
109994,62068,12789
640653,107275,128
640654,107275,308
640655,107275,820
640656,107275,37814
640657,107275,729
640658,107275,122
791896,123414,32484
24710,54863,3456
24711,54863,3457
24712,54863,3458
24713,54863,2054
4976,53751,773
4977,53751,775
4978,53751,778
4979,53751,791
4980,53751,794
4981,53751,284
4982,53751,670
4983,53751,682
4984,53751,810
4985,53751,1087
4986,53751,1088
4987,53751,968
4988,53751,969
4989,53751,970
4990,53751,971
4991,53751,972
4992,53751,973
4993,53751,992
4994,53751,994
4995,53751,997
4996,53751,1127
4997,53751,1128
4998,53751,1129
4999,53751,1131
5000,53751,1132
5001,53751,1135
5002,53751,1136
5003,53751,1137
5004,53751,1138
24714,54863,284
24715,54863,3491
24716,54863,3492
24717,54863,3493
24718,54863,3494
24719,54863,3495
24720,54863,3496
24721,54863,3497
24722,54863,3498
24723,54863,3499
24724,54863,3500
24725,54863,2347
24726,54863,3502
24727,54863,3503
24728,54863,3504
24729,54863,3505
24730,54863,3501
24731,54863,3507
24732,54863,3508
24733,54863,3509
24734,54863,3510
24735,54863,3511
24736,54863,3506
24737,54863,3513
24738,54863,3514
24739,54863,3515
791897,123414,57275
17950,54932,1312
17951,54932,3592
17952,54932,3593
17953,54932,3594
17954,54932,12
17955,54932,2669
17956,54932,2668
17957,54932,15
17958,54932,626
4673,53858,1370
4674,53858,87
4681,53868,1371
4685,53744,1074
4686,53744,1075
4687,53744,1073
4688,53744,1076
4689,53744,1077
4690,53744,1078
4691,53744,1079
4692,53744,1081
4693,53744,1080
4694,53744,1083
4695,53744,1084
4696,53744,1085
4697,53744,1086
4755,53881,1408
4756,53881,1409
4757,53881,1410
4758,53881,1411
4759,53881,1412
4760,53881,1413
4761,53881,1414
4762,53881,1415
4763,53881,1416
4764,53881,1417
4765,53881,1418
4766,53881,1419
4767,53881,1420
4768,53881,1421
4769,53881,1422
4770,53881,1423
4771,53881,1424
4772,53881,1425
4773,53881,1426
4774,53881,1427
4775,53881,1428
4776,53881,1429
4777,53881,1430
4778,53881,1431
4779,53881,1432
4780,53881,1433
4781,53881,1434
4782,53881,1435
4783,53881,1436
4784,53881,1437
4785,53881,1438
4786,53881,1439
4787,53881,1440
4788,53881,1441
4789,53881,1442
4790,53881,1443
4791,53881,1444
4792,53881,1445
4793,53881,1446
4794,53881,1447
4795,53881,1448
4796,53881,1449
4797,53881,83
4798,53881,871
4799,53881,1402
4800,53881,1403
4801,53881,1404
4802,53881,1405
4803,53881,1406
4804,53881,1407
21835,55197,4026
10303,54353,291
10304,54353,294
10305,54353,7
10306,54353,618
10307,54353,155
10308,54353,620
10309,54353,110
10310,54353,590
10311,54353,80
10312,54353,1303
10313,54353,2458
10314,54353,2459
10315,54353,2460
10316,54353,127
136445,64239,106
136446,64239,877
136447,64239,110
136448,64239,1393
136449,64239,115
136450,64239,120
138639,64422,15217
138640,64422,8954
21836,55197,3205
4945,53686,773
4946,53686,969
4947,53686,682
4948,53686,970
4949,53686,972
4950,53686,973
4951,53686,791
4952,53686,794
5005,53751,1139
5006,53751,1140
5007,53751,1141
5008,53751,1142
5009,53751,1143
5010,53751,1144
21837,55197,3206
21838,55197,2407
21839,55197,2409
21840,55197,714
21841,55197,2387
5035,53893,297
5036,53893,300
21842,55197,2388
21843,55197,4022
5046,53898,1472
5047,53898,1473
5048,53898,1474
5049,53898,587
5050,53898,1471
21844,55197,4023
21845,55197,2390
264527,75364,11780
264528,75364,24843
264529,75364,24844
264530,75364,24845
264531,75364,24846
264532,75364,24848
264533,75364,24849
264534,75364,4370
264535,75364,24850
264536,75364,24852
264537,75364,24851
264538,75364,13338
264539,75364,2340
264540,75364,10028
264541,75364,10030
264542,75364,23726
264543,75364,24121
21846,55197,4024
5082,53906,1478
21847,55197,2426
21848,55197,4025
21849,55197,2391
264544,75364,9791
264545,75364,2623
264546,75364,585
264547,75364,15184
63588,58165,8548
63589,58165,8549
63590,58165,8550
63591,58165,8551
63592,58165,8552
63593,58165,394
63594,58165,8188
64482,58150,7
64483,58150,1303
64484,58150,1304
64485,58150,155
64486,58150,2466
64487,58150,2467
64488,58150,291
64489,58150,1574
64490,58150,44
64491,58150,1070
64492,58150,6844
64493,58150,6655
64494,58150,80
64495,58150,8537
64496,58150,8538
13866,54585,3039
13867,54585,3040
13868,54585,3041
13869,54585,3042
13870,54585,3043
13871,54585,3044
13872,54585,3045
13873,54585,3046
13874,54585,3047
13875,54585,3048
13876,54585,3049
13877,54585,3050
13878,54585,3051
13879,54585,3052
13880,54585,3053
13881,54585,3054
13882,54585,3055
13883,54585,3056
13884,54585,3057
13885,54585,3058
13886,54585,3059
13887,54585,3060
14183,54549,2750
14184,54549,2751
14185,54549,2752
14186,54549,2753
14187,54549,2755
14188,54549,2756
14189,54549,2758
14190,54549,2503
14191,54549,2759
14192,54549,2760
14193,54549,2761
14194,54549,2762
14195,54549,2765
14196,54549,2766
14197,54549,2767
6521,53140,371
6522,53140,372
6523,53140,373
6524,53140,374
6525,53140,375
6526,53140,376
6527,53140,377
6528,53140,378
6529,53140,379
6530,53140,380
14198,54549,2768
6284,54039,1716
6285,54039,1717
6432,54048,1768
6433,54048,1769
13629,53120,448
13630,53120,416
13631,53120,373
13632,53120,85
13633,53120,445
13634,53120,447
13888,53667,3020
13889,53667,3021
13890,53667,3022
13891,53667,3023
13892,53667,3024
179947,67617,14236
179948,67617,4893
9066,54235,288
179949,67617,14238
179950,67617,14239
179951,67617,14240
179952,67617,14241
179953,67617,14242
179954,67617,14243
179955,67617,14237
179956,67617,8104
179957,67617,1324
179958,67617,14231
179959,67617,1329
16650,54049,257
16651,54049,1031
16652,54049,1041
95891,60645,1286
95892,60645,11323
95893,60645,10261
95894,60645,6038
95895,60645,10904
95896,60645,2730
95897,60645,2733
95898,60645,2735
95899,60645,11315
95900,60645,11316
95901,60645,11317
95902,60645,11318
95903,60645,11319
109995,62068,12790
109996,62068,12791
109997,62068,12792
109998,62068,12793
109999,62068,12794
110000,62068,12795
110001,62068,12796
110002,62068,12797
110003,62068,12798
110004,62068,1279
118571,62883,13521
118572,62883,13522
118573,62883,8309
120410,60085,9894
416790,85903,34998
416791,85903,34999
416792,85903,35000
284922,64669,15412
284923,64669,565
284924,64669,566
284925,64669,15415
284926,64669,15413
284927,64669,15417
284928,64669,15418
284929,64669,15416
95904,60645,11320
6434,54048,1770
6435,54048,1771
6436,54048,1679
6437,54048,1682
6531,53140,381
6532,53140,382
95905,60645,11321
95906,60645,11322
95907,60645,6200
95908,60645,11324
95909,60645,11325
36846,56391,2466
36847,56391,291
36848,56391,7
36849,56391,6024
16653,54049,276
16654,54049,278
16655,54049,2044
16656,54049,566
16657,54049,1090
16658,54049,1095
16659,54049,1100
16660,54049,1101
16661,54049,341
9067,54235,2273
9068,54235,2274
9069,54235,2275
9070,54235,292
9071,54235,2276
9072,54235,2277
9073,54235,2278
9074,54235,2279
179960,67617,1330
179961,67617,12339
14199,54549,2769
14200,54549,2770
14201,54549,2771
14202,54549,2772
14203,54549,2773
14204,54549,2775
14205,54549,227
14206,54549,1406
14207,54549,1407
16662,54049,219
16663,54049,1772
16664,54049,1773
16665,54049,1774
16666,54049,1775
16667,54049,1776
36850,56391,618
36851,56391,155
36852,56391,110
36853,56391,80
36854,56391,1072
36855,56391,725
36856,56391,2134
36857,56391,120
36858,56391,2139
16668,54049,1777
5739,53989,1612
16669,54049,1778
16670,54049,1779
16671,54049,1780
16672,54049,1781
21850,55198,4032
21851,55198,4033
21852,55198,4034
21853,55198,4035
36859,56391,4572
36860,56391,2142
95910,60645,11326
95911,60645,11327
136451,64233,291
136452,64233,7
179962,67617,824
30523,55833,4983
30524,55833,4984
30525,55833,4985
30526,55833,4986
30527,55833,4987
30528,55833,4988
9390,54268,610
14305,52979,325
14306,52979,326
14307,52979,327
30529,55833,4989
30530,55833,4990
30531,55833,4991
30924,53777,1156
30925,53777,1157
30926,53777,1158
30927,53777,4809
179963,67617,1336
179964,67617,11832
284930,64669,15414
179965,67617,1341
179966,67617,832
179967,67617,1345
179968,67617,1344
179969,67617,8643
179970,67617,12612
179971,67617,8645
179972,67617,12613
179973,67617,967
89894,60192,80
89895,60192,294
89896,60192,110
89897,60192,2006
136453,64233,620
136454,64233,110
118574,62884,150
118575,62884,1662
23830,55350,4305
23831,55350,4306
23832,55350,4307
23833,55350,4308
118576,62884,5686
118577,62884,2367
118578,62884,192
118579,62884,2122
477228,91603,20487
477229,91603,1037
477230,91603,13
7555,54121,282
7556,54121,283
7557,54121,284
16673,54049,1782
16674,54049,1783
16675,54049,1784
16676,54049,2042
16677,54049,2043
16678,54049,1788
16679,54049,2045
16680,54049,2046
17026,53839,1312
17027,53839,1313
17028,53839,1314
17029,53839,1315
11317,54431,2643
11318,54431,2644
11319,54431,2645
17030,53839,12
17031,53839,15
17032,53839,626
17033,53839,1305
17034,53839,1306
17035,53839,1307
118580,62884,13523
118581,62884,13524
60136,57685,7939
60137,57685,270
60138,57685,1046
60139,57685,1314
60140,57685,1064
60141,57685,7851
60142,57685,2553
60143,57685,4917
60144,57685,8129
60145,57685,8130
60146,57685,2499
179974,67617,1355
17036,53839,1308
17037,53839,1309
17038,53839,1310
17039,53839,1311
21854,55198,4036
21855,55198,4037
14068,54574,397
14069,54574,1423
14070,54574,1045
6100,54013,1664
6101,54013,1665
6102,54013,1667
6103,54013,1668
6104,54013,1669
6105,54013,1670
6106,54013,1671
6107,54013,1672
6108,54013,1673
6109,54013,1674
6110,54013,1675
6111,54013,1676
6112,54013,1677
6113,54013,1701
6114,54013,199
6115,54013,1610
6116,54013,1371
6117,54013,731
6118,54013,1644
6119,54013,1645
6120,54013,1646
6121,54013,1647
6122,54013,1648
6123,54013,1649
6124,54013,1650
6125,54013,1651
14071,54574,1048
14072,54574,1436
14073,54574,1437
14074,54574,2974
14075,54574,1053
14076,54574,1065
14077,54574,2473
14078,54574,2860
14079,54574,2477
14080,54574,2476
11681,54451,2656
7558,54121,170
7559,54121,573
7560,54121,322
7561,54121,1227
7562,54121,1229
7563,54121,1619
7564,54121,2004
7565,54121,2005
7566,54121,2006
7567,54121,2007
7568,54121,1621
7569,54121,2008
7570,54121,2010
7571,54121,2011
7572,54121,2012
7573,54121,2009
7574,54121,2013
7575,54121,2014
7576,54121,2015
7577,54121,2016
7578,54121,989
7579,54121,2017
7580,54121,1132
7581,54121,1137
7582,54121,1266
7583,54121,1272
7584,54121,1279
477231,91603,5147
477232,91603,8220
477233,91603,7708
477234,91603,8222
477235,91603,8223
477236,91603,1061
477237,91603,559
477238,91603,4193
477239,91603,1122
477240,91603,99
477241,91603,3681
477242,91603,4198
477243,91603,4199
8447,54192,2129
179975,67617,87
179976,67617,12903
179977,67617,12908
179978,67617,3321
148319,65141,15704
148320,65141,131
48884,56144,705
6569,54067,448
6570,54067,653
6571,54067,1809
6572,54067,1810
6573,54067,84
6574,54067,85
21856,55198,4027
21857,55198,4028
48885,56144,4
48886,56144,690
48887,56144,5848
48888,56144,5849
48889,56144,7322
48890,56144,5851
48891,56144,5853
148321,65141,7
14081,54574,2482
14082,54574,2741
14083,54574,2742
14084,54574,2743
14085,54574,2744
14086,54574,2745
14087,54574,2746
14088,54574,2747
14089,54574,2748
14090,54574,2749
14091,54574,2750
14092,54574,2751
321351,80158,5408
321352,80158,3617
321353,80158,864
416793,85903,35001
416794,85903,35002
416795,85903,35003
416796,85903,35004
148322,65141,616
148323,65141,44
148324,65141,5933
148325,65141,110
148326,65141,590
148327,65141,80
148328,65141,1304
148329,65141,15705
148330,65141,603
148331,65141,605
149685,61892,12674
149686,61892,5634
149687,61892,12676
149688,61892,12675
149689,61892,903
149690,61892,654
149691,61892,14742
149692,61892,283
149693,61892,12710
149694,61892,12711
149695,61892,12712
149696,61892,12713
149697,61892,12714
149698,61892,12715
149699,61892,12716
149700,61892,12717
149701,61892,12718
149702,61892,12719
149703,61892,12720
149704,61892,12721
149705,61892,12722
149706,61892,12723
149707,61892,5683
149708,61892,12725
149709,61892,6964
149710,61892,12726
149711,61892,12727
