Deleted,Campaign ID,Campaign Type,Advertiser ID,Created At,Updated At,Disabled,Account ID,Filter Type
,135147,BANNER,12361,2021-08-24T18:17:54.982567+04:30,2021-08-27T22:07:37.82205+04:30,false,gaJNynro,KEYWORD
,135144,NATIVE,13184,2021-08-24T18:07:09.538539+04:30,2021-08-28T03:02:20.979746+04:30,false,SOoa5ZCg,KEYWORD
,135142,NATIVE,13184,2021-08-24T18:04:30.909248+04:30,2021-08-28T03:03:02.436311+04:30,false,SOoa5ZCg,KEYWORD
,135140,NATIVE,13184,2021-08-24T18:02:00.374138+04:30,2021-08-28T03:03:49.246881+04:30,false,SOoa5ZCg,KEYWORD
,135137,BANNER,25444,2021-08-24T17:56:11.674581+04:30,2021-08-24T17:56:11.674621+04:30,false,P7KgWOhJ,KEYWORD
,135131,BANNER,25444,2021-08-24T17:48:20.837253+04:30,2021-08-24T17:48:20.837283+04:30,false,P7KgWOhJ,KEYWORD
,135129,NATIVE,41489,2021-08-24T17:38:43.662939+04:30,2021-08-24T17:38:43.662967+04:30,false,x0Rnyfyl,KEYWORD
,135128,NATIVE,20263,2021-08-24T17:35:44.969018+04:30,2021-08-24T17:35:44.96905+04:30,false,ycsk6GIQ,KEYWORD
,135127,NATIVE,41489,2021-08-24T17:35:28.057942+04:30,2021-08-24T17:35:28.057968+04:30,false,x0Rnyfyl,KEYWORD
,135116,NATIVE,42805,2021-08-24T17:14:39.396189+04:30,2021-08-24T18:08:52.499644+04:30,false,Wj1DvmJU,KEYWORD
,135106,NATIVE,38738,2021-08-24T16:37:02.66459+04:30,2021-08-28T18:41:28.554783+04:30,false,G82gXJKC,KEYWORD
,135098,NATIVE,30770,2021-08-24T16:30:03.903542+04:30,2021-08-24T16:30:03.903564+04:30,false,hRPTRBVz,KEYWORD
,135093,BANNER,42001,2021-08-24T16:24:52.13343+04:30,2021-08-24T16:24:52.133455+04:30,false,45tRUVYg,KEYWORD
,135092,BANNER,42001,2021-08-24T16:24:02.30262+04:30,2021-08-24T16:24:02.302644+04:30,false,45tRUVYg,KEYWORD
,135086,NATIVE,42001,2021-08-24T16:18:22.220775+04:30,2021-08-24T16:18:22.220798+04:30,false,45tRUVYg,KEYWORD
,135085,NATIVE,41370,2021-08-24T16:18:08.011048+04:30,2021-08-24T16:18:08.011078+04:30,false,8PGdssHl,KEYWORD
,135084,NATIVE,42001,2021-08-24T16:16:31.455716+04:30,2021-08-24T16:16:31.455739+04:30,false,45tRUVYg,KEYWORD
,135057,NATIVE,41880,2021-08-24T15:18:30.471801+04:30,2021-08-25T18:09:01.715282+04:30,false,LRFa1qZ8,KEYWORD
,135054,NATIVE,42180,2021-08-24T15:16:33.299803+04:30,2021-08-24T15:16:33.299836+04:30,false,YvDHDVLq,KEYWORD
,135039,NATIVE,39154,2021-08-24T14:53:55.754617+04:30,2021-08-24T14:53:55.754637+04:30,false,qenLhLJT,KEYWORD
,135037,NATIVE,11886,2021-08-24T14:53:09.895908+04:30,2021-08-28T18:33:06.741142+04:30,false,xuM2FAd7,KEYWORD
,135036,NATIVE,5217,2021-08-24T14:48:19.580498+04:30,2021-08-24T14:48:19.58052+04:30,false,YgCA2uL4,KEYWORD
,135034,NATIVE,21424,2021-08-24T14:47:38.862946+04:30,2021-08-29T09:56:08.868912+04:30,false,1vmD2pj6,KEYWORD
,135021,NATIVE,21424,2021-08-24T14:20:29.91974+04:30,2021-08-29T09:57:48.096023+04:30,false,1vmD2pj6,KEYWORD
,135008,NATIVE,33828,2021-08-24T14:02:10.901165+04:30,2021-08-24T14:02:10.901195+04:30,false,KslA43HS,KEYWORD
,135007,NATIVE,36172,2021-08-24T14:00:43.541616+04:30,2021-08-28T17:20:19.02254+04:30,false,t0f1cZf3,KEYWORD
,135006,NATIVE,42793,2021-08-24T13:59:45.826978+04:30,2021-08-24T13:59:45.827002+04:30,false,OPJUl6lP,KEYWORD
,134994,NATIVE,18949,2021-08-24T13:35:47.056869+04:30,2021-08-25T15:34:56.319439+04:30,false,IGNXcJd6,KEYWORD
,134993,BANNER,21425,2021-08-24T13:34:50.84365+04:30,2021-08-24T13:34:50.843668+04:30,false,iDX9LjU0,KEYWORD
,134989,NATIVE,33544,2021-08-24T13:24:33.512898+04:30,2021-08-24T13:24:33.512929+04:30,false,on4oRW3h,KEYWORD
,134987,NATIVE,23932,2021-08-24T13:20:53.279248+04:30,2021-08-24T13:20:53.279269+04:30,false,Lv5d5SBn,KEYWORD
,134937,BANNER,41288,2021-08-24T12:41:55.551954+04:30,2021-08-24T12:41:55.552004+04:30,false,76WaDc1F,KEYWORD
,134921,NATIVE,42705,2021-08-24T12:16:07.704535+04:30,2021-08-27T17:55:54.37194+04:30,false,OGzrnI1R,KEYWORD
,134909,BANNER,42781,2021-08-24T12:01:50.729714+04:30,2021-08-24T12:01:50.729739+04:30,false,ExNHujTH,KEYWORD
,134907,NATIVE,40332,2021-08-24T11:54:44.826802+04:30,2021-08-25T12:16:25.137041+04:30,false,AA5PuPRT,KEYWORD
,134906,NATIVE,39856,2021-08-24T11:51:51.739378+04:30,2021-08-24T11:51:51.739409+04:30,false,xATMkT5t,KEYWORD
,134904,NATIVE,40332,2021-08-24T11:47:09.606137+04:30,2021-08-25T12:17:19.724433+04:30,false,AA5PuPRT,KEYWORD
,134902,NATIVE,40332,2021-08-24T11:41:18.68143+04:30,2021-08-25T12:17:36.669853+04:30,false,AA5PuPRT,KEYWORD
,134900,NATIVE,40332,2021-08-24T11:37:14.184578+04:30,2021-08-25T12:17:58.611617+04:30,false,AA5PuPRT,KEYWORD
,134899,NATIVE,40332,2021-08-24T11:32:00.434108+04:30,2021-08-25T12:18:23.438112+04:30,false,AA5PuPRT,KEYWORD
,134894,NATIVE,40332,2021-08-24T11:11:22.52212+04:30,2021-08-25T12:20:14.26959+04:30,false,AA5PuPRT,KEYWORD
,134880,NATIVE,21902,2021-08-24T10:49:10.211802+04:30,2021-08-24T10:49:10.211823+04:30,false,nEdFl8wQ,KEYWORD
,134871,NATIVE,42775,2021-08-24T10:35:19.041917+04:30,2021-08-24T10:35:19.041938+04:30,false,1kA8MUIr,KEYWORD
,134865,NATIVE,28240,2021-08-24T10:20:09.897733+04:30,2021-08-26T16:36:04.3295+04:30,false,KhOs20NB,KEYWORD
,134850,NATIVE,41039,2021-08-24T09:18:02.416923+04:30,2021-08-26T00:01:22.878215+04:30,false,aqUk9IPO,KEYWORD
,134840,NATIVE,34719,2021-08-24T02:11:03.139936+04:30,2021-08-25T14:57:25.387921+04:30,false,sx6wJGSU,KEYWORD
,134839,NATIVE,13949,2021-08-24T01:35:58.954639+04:30,2021-08-24T13:39:57.446664+04:30,false,DZfc69Ci,KEYWORD
,134837,NATIVE,13949,2021-08-24T01:25:38.696622+04:30,2021-08-24T13:53:57.361125+04:30,false,DZfc69Ci,KEYWORD
,134829,NATIVE,14216,2021-08-23T23:02:27.334089+04:30,2021-08-23T23:02:27.334105+04:30,false,abAFwkig,KEYWORD
,134828,NATIVE,41871,2021-08-23T22:55:25.860707+04:30,2021-08-23T22:55:25.860729+04:30,false,qT0AAqMd,KEYWORD
,134820,NATIVE,14216,2021-08-23T21:20:39.349647+04:30,2021-08-23T21:20:39.349671+04:30,false,abAFwkig,KEYWORD
,134818,BANNER,42515,2021-08-23T21:19:34.887732+04:30,2021-08-23T21:19:34.887752+04:30,false,heJcz3pY,KEYWORD
,134811,NATIVE,28867,2021-08-23T20:14:26.008094+04:30,2021-08-23T20:14:26.008118+04:30,false,xVGE9CRJ,KEYWORD
,134807,NATIVE,42412,2021-08-23T19:38:55.24495+04:30,2021-08-23T19:38:55.244969+04:30,false,3h3uwE7k,KEYWORD
,134804,NATIVE,40271,2021-08-23T19:18:23.740229+04:30,2021-08-26T12:20:48.023039+04:30,false,eIs1J9Dy,KEYWORD
,134782,BANNER,19960,2021-08-23T18:41:27.39922+04:30,2021-08-24T10:00:40.289849+04:30,false,CyzkoJZr,KEYWORD
,134779,NATIVE,31515,2021-08-23T18:35:01.894581+04:30,2021-08-24T14:58:39.731841+04:30,false,cbb2iK8N,KEYWORD
,134766,BANNER,28598,2021-08-23T17:55:11.92206+04:30,2021-08-23T17:55:11.922082+04:30,false,pVdCXooW,KEYWORD
,134762,NATIVE,12448,2021-08-23T17:03:47.665569+04:30,2021-08-29T16:28:04.961764+04:30,false,M4nm6Xf1,KEYWORD
,134754,NATIVE,42343,2021-08-23T16:47:58.278836+04:30,2021-08-23T17:06:15.308425+04:30,false,3iWiLa0A,KEYWORD
,134743,BANNER,31489,2021-08-23T16:28:41.871289+04:30,2021-08-23T16:28:41.871312+04:30,false,OMKRPNMz,KEYWORD
,134740,BANNER,31489,2021-08-23T16:27:23.035798+04:30,2021-08-23T16:27:23.035828+04:30,false,OMKRPNMz,KEYWORD
,134734,BANNER,31489,2021-08-23T16:03:35.156207+04:30,2021-08-23T16:03:35.156232+04:30,false,OMKRPNMz,KEYWORD
,134733,BANNER,31489,2021-08-23T16:00:29.200675+04:30,2021-08-23T16:00:29.200694+04:30,false,OMKRPNMz,KEYWORD
,134715,BANNER,5209,2021-08-23T15:30:34.681387+04:30,2021-08-23T15:30:34.681407+04:30,false,HoYQudlt,KEYWORD
,134706,BANNER,42734,2021-08-23T15:20:27.964223+04:30,2021-08-23T15:20:27.964245+04:30,false,WvtCF44U,KEYWORD
,134694,NATIVE,1028,2021-08-23T14:39:45.458815+04:30,2021-08-23T14:39:45.458833+04:30,false,xOyqphJo,KEYWORD
,134687,NATIVE,42730,2021-08-23T14:21:35.375811+04:30,2021-08-23T14:21:35.37583+04:30,false,B6Uyb7Fi,KEYWORD
,134684,NATIVE,41637,2021-08-23T14:12:14.138487+04:30,2021-08-23T14:12:14.138506+04:30,false,JUI3D213,KEYWORD
,134682,NATIVE,41637,2021-08-23T14:09:03.59706+04:30,2021-08-23T14:09:03.597082+04:30,false,JUI3D213,KEYWORD
,134680,BANNER,42732,2021-08-23T14:07:47.238489+04:30,2021-08-23T14:07:47.238512+04:30,false,qn71MRl4,KEYWORD
,134679,NATIVE,42617,2021-08-23T14:07:05.994687+04:30,2021-08-23T14:07:05.994706+04:30,false,pAcpt2Yb,KEYWORD
,134678,BANNER,42617,2021-08-23T14:05:42.192539+04:30,2021-08-23T14:05:42.192566+04:30,false,pAcpt2Yb,KEYWORD
,134676,NATIVE,40623,2021-08-23T13:54:21.012197+04:30,2021-08-24T11:05:17.279483+04:30,false,Cy5aegkr,KEYWORD
,134655,NATIVE,18868,2021-08-23T13:26:03.066716+04:30,2021-08-29T15:35:54.700958+04:30,false,LLZb90zG,KEYWORD
,134650,NATIVE,32485,2021-08-23T12:58:47.295522+04:30,2021-08-23T12:58:47.295552+04:30,false,eGNuosG9,KEYWORD
,134648,NATIVE,32485,2021-08-23T12:55:48.252288+04:30,2021-08-23T12:55:48.252308+04:30,false,eGNuosG9,KEYWORD
,134647,BANNER,32485,2021-08-23T12:53:52.010891+04:30,2021-08-23T12:53:52.010919+04:30,false,eGNuosG9,KEYWORD
,134646,BANNER,32485,2021-08-23T12:51:41.828626+04:30,2021-08-23T12:51:41.828644+04:30,false,eGNuosG9,KEYWORD
,134621,NATIVE,16196,2021-08-23T11:57:35.206196+04:30,2021-08-23T13:10:53.740059+04:30,false,mICccAnC,KEYWORD
,134617,NATIVE,23932,2021-08-23T11:42:49.781378+04:30,2021-08-23T11:42:49.781405+04:30,false,Lv5d5SBn,KEYWORD
,134615,NATIVE,33828,2021-08-23T11:40:34.499303+04:30,2021-08-25T18:52:01.15488+04:30,false,KslA43HS,KEYWORD
,134604,NATIVE,42705,2021-08-23T11:08:00.931781+04:30,2021-08-27T17:57:24.825663+04:30,false,OGzrnI1R,KEYWORD
,134602,NATIVE,5217,2021-08-23T11:03:24.669997+04:30,2021-08-23T11:03:24.670019+04:30,false,YgCA2uL4,KEYWORD
,134596,BANNER,42718,2021-08-23T10:08:53.03583+04:30,2021-08-24T10:25:56.69864+04:30,false,0TQlhsZe,KEYWORD
,134587,NATIVE,42630,2021-08-23T09:26:40.585383+04:30,2021-08-23T09:26:40.585403+04:30,false,CkTOqy0Q,KEYWORD
,134584,NATIVE,30768,2021-08-23T09:01:05.128749+04:30,2021-08-24T09:20:15.712394+04:30,false,qbmV5BnP,KEYWORD
,134528,NATIVE,9001,2021-08-22T20:53:06.183866+04:30,2021-08-22T20:53:06.183896+04:30,false,W39BrcPh,KEYWORD
,134527,NATIVE,9001,2021-08-22T20:52:43.727816+04:30,2021-08-22T20:52:43.727841+04:30,false,W39BrcPh,KEYWORD
,134516,NATIVE,42696,2021-08-22T20:28:13.125464+04:30,2021-08-23T11:42:39.074858+04:30,false,TfGptTB5,KEYWORD
,134508,BANNER,28927,2021-08-22T19:45:01.352724+04:30,2021-08-22T19:45:01.352748+04:30,false,RpdI1UhD,KEYWORD
,134458,NATIVE,37717,2021-08-22T16:10:54.087374+04:30,2021-08-22T16:10:54.087403+04:30,false,6nOFFEqk,KEYWORD
,134457,NATIVE,25266,2021-08-22T16:10:41.515098+04:30,2021-08-22T16:10:41.515117+04:30,false,dshs4HOQ,KEYWORD
,134454,NATIVE,42676,2021-08-22T15:46:06.371426+04:30,2021-08-22T15:46:06.371455+04:30,false,S9GYAWbN,KEYWORD
,134453,NATIVE,42674,2021-08-22T15:45:46.701594+04:30,2021-08-22T15:45:46.701614+04:30,false,ugHve4Yz,KEYWORD
,134438,BANNER,37088,2021-08-22T15:15:36.61317+04:30,2021-08-22T15:15:36.613196+04:30,false,05I4JxTv,KEYWORD
,134428,NATIVE,39664,2021-08-22T14:51:33.913277+04:30,2021-08-22T16:46:39.952658+04:30,false,oWR5YGZF,KEYWORD
,134422,NATIVE,41650,2021-08-22T14:19:07.846044+04:30,2021-08-22T15:14:10.393538+04:30,false,4swlgnfC,KEYWORD
,134413,BANNER,35017,2021-08-22T13:39:42.054144+04:30,2021-08-22T13:39:42.054163+04:30,false,5U8N7AKo,KEYWORD
,134381,BANNER,42614,2021-08-22T12:09:48.53899+04:30,2021-08-22T12:09:48.539006+04:30,false,klmuVHDg,KEYWORD
,134380,NATIVE,42614,2021-08-22T12:08:48.114654+04:30,2021-08-22T12:08:48.11468+04:30,false,klmuVHDg,KEYWORD
,134379,NATIVE,23182,2021-08-22T12:07:44.940697+04:30,2021-08-22T12:07:44.940719+04:30,false,cqo1xG06,KEYWORD
,134377,NATIVE,42630,2021-08-22T12:03:35.988436+04:30,2021-08-22T12:03:35.988456+04:30,false,CkTOqy0Q,KEYWORD
,134357,NATIVE,24172,2021-08-22T11:35:13.897787+04:30,2021-08-24T13:40:42.699088+04:30,false,AJxGf5SX,KEYWORD
,134356,NATIVE,18439,2021-08-22T11:29:33.186167+04:30,2021-08-25T11:06:25.742682+04:30,false,w58cWvMg,KEYWORD
,134353,NATIVE,42629,2021-08-22T11:25:57.426725+04:30,2021-08-22T11:25:57.426742+04:30,false,MJapWt4q,KEYWORD
,134350,NATIVE,26441,2021-08-22T11:17:06.792044+04:30,2021-08-25T21:37:27.137791+04:30,false,GoyVT82K,KEYWORD
,134348,BANNER,12676,2021-08-22T11:10:41.115947+04:30,2021-08-25T16:07:40.807449+04:30,false,S4rMcKs9,KEYWORD
,134343,BANNER,12676,2021-08-22T10:59:38.373135+04:30,2021-08-25T16:08:06.882982+04:30,false,S4rMcKs9,KEYWORD
,134318,NATIVE,22018,2021-08-22T09:38:02.000057+04:30,2021-08-22T09:38:02.000076+04:30,false,TSWQZ081,KEYWORD
,134316,NATIVE,22018,2021-08-22T09:32:56.671639+04:30,2021-08-22T09:32:56.671659+04:30,false,TSWQZ081,KEYWORD
,134314,NATIVE,40708,2021-08-22T09:31:14.573885+04:30,2021-08-22T11:04:32.693148+04:30,false,Fx8CXm0S,KEYWORD
,134312,NATIVE,22018,2021-08-22T09:27:56.617544+04:30,2021-08-22T09:27:56.617564+04:30,false,TSWQZ081,KEYWORD
,134302,NATIVE,38429,2021-08-22T05:59:49.116555+04:30,2021-08-24T12:57:21.879545+04:30,false,YY2Z0Dw3,KEYWORD
,134276,BANNER,41866,2021-08-21T20:40:43.52397+04:30,2021-08-24T15:37:07.532593+04:30,false,jwWb6qIe,KEYWORD
,134271,NATIVE,5217,2021-08-21T20:30:24.404991+04:30,2021-08-21T20:30:24.405016+04:30,false,YgCA2uL4,KEYWORD
,134243,NATIVE,5217,2021-08-21T19:31:32.289196+04:30,2021-08-21T19:55:07.921271+04:30,false,YgCA2uL4,KEYWORD
,134240,BANNER,33142,2021-08-21T19:26:32.20218+04:30,2021-08-21T19:26:32.202204+04:30,false,TO8DUtHT,KEYWORD
,134230,NATIVE,34617,2021-08-21T18:19:22.982019+04:30,2021-08-21T18:19:22.982038+04:30,false,ACBDGfoy,KEYWORD
,134229,NATIVE,34617,2021-08-21T18:13:24.744022+04:30,2021-08-21T18:13:24.744045+04:30,false,ACBDGfoy,KEYWORD
,134227,NATIVE,34617,2021-08-21T18:09:05.61251+04:30,2021-08-21T18:09:05.61253+04:30,false,ACBDGfoy,KEYWORD
,134226,NATIVE,34617,2021-08-21T18:03:23.571619+04:30,2021-08-21T18:03:23.571638+04:30,false,ACBDGfoy,KEYWORD
,134225,NATIVE,34617,2021-08-21T17:57:37.308802+04:30,2021-08-21T17:57:37.308823+04:30,false,ACBDGfoy,KEYWORD
,134215,NATIVE,22018,2021-08-21T16:18:38.383665+04:30,2021-08-21T16:19:23.522932+04:30,false,TSWQZ081,KEYWORD
,134214,NATIVE,21822,2021-08-21T16:13:20.384254+04:30,2021-08-21T16:16:08.045154+04:30,false,2siIKHyX,KEYWORD
,134204,BANNER,8886,2021-08-21T15:50:26.709181+04:30,2021-08-21T15:50:26.709202+04:30,false,9zAh9tUP,KEYWORD
,134151,BANNER,1713,2021-08-21T13:59:21.455118+04:30,2021-08-22T18:06:36.217676+04:30,false,aU3ZvSKB,KEYWORD
,134128,NATIVE,36458,2021-08-21T12:46:49.963869+04:30,2021-08-21T12:49:48.68243+04:30,false,HR3MlvGe,KEYWORD
,134121,NATIVE,42597,2021-08-21T12:13:16.094565+04:30,2021-08-28T11:04:29.693898+04:30,false,6FASShRO,KEYWORD
,134111,NATIVE,42522,2021-08-21T11:49:29.784521+04:30,2021-08-22T18:18:25.237765+04:30,false,saqYS9gP,KEYWORD
,134102,BANNER,41907,2021-08-21T10:55:36.508363+04:30,2021-08-21T10:55:36.50838+04:30,false,Raf5rxWT,KEYWORD
,134096,NATIVE,36132,2021-08-21T10:31:11.39107+04:30,2021-08-21T11:42:35.325435+04:30,false,8IIqgbWH,KEYWORD
,134086,BANNER,40099,2021-08-21T09:32:39.574585+04:30,2021-08-21T09:32:39.574602+04:30,false,rhTxwYNM,KEYWORD
,134056,NATIVE,15949,2021-08-20T21:39:39.631665+04:30,2021-08-20T21:39:39.631685+04:30,false,Gl4Lz8Qr,KEYWORD
,134050,NATIVE,39382,2021-08-20T20:41:12.761266+04:30,2021-08-20T20:54:01.206505+04:30,false,MRmmxfjZ,KEYWORD
,134036,NATIVE,42564,2021-08-20T17:24:09.245852+04:30,2021-08-20T17:24:09.24587+04:30,false,JyGG9rVq,KEYWORD
,134014,NATIVE,1794,2021-08-20T13:57:34.007909+04:30,2021-08-20T14:08:27.699537+04:30,false,Ig8jg8WC,KEYWORD
,134009,NATIVE,15416,2021-08-20T13:11:21.338113+04:30,2021-08-20T13:11:21.338129+04:30,false,zySO9aer,KEYWORD
,134005,NATIVE,42477,2021-08-20T12:17:28.364184+04:30,2021-08-22T15:06:03.850269+04:30,false,VV9xpjKI,KEYWORD
,133996,NATIVE,16078,2021-08-20T09:47:38.067851+04:30,2021-08-23T03:30:24.078211+04:30,false,JXKmDCbZ,KEYWORD
,133985,BANNER,28927,2021-08-20T03:19:53.752502+04:30,2021-08-20T03:19:53.752521+04:30,false,RpdI1UhD,KEYWORD
,133983,BANNER,28927,2021-08-20T02:45:51.930818+04:30,2021-08-20T02:45:51.930833+04:30,false,RpdI1UhD,KEYWORD
,133955,BANNER,28927,2021-08-19T20:27:42.772833+04:30,2021-08-20T02:40:36.966969+04:30,false,RpdI1UhD,KEYWORD
,133948,BANNER,25018,2021-08-19T20:01:07.466581+04:30,2021-08-19T20:01:07.46661+04:30,false,DyH9O4fA,KEYWORD
,133947,BANNER,25018,2021-08-19T20:00:28.938433+04:30,2021-08-19T20:00:28.938473+04:30,false,DyH9O4fA,KEYWORD
,133945,NATIVE,25018,2021-08-19T19:59:47.346482+04:30,2021-08-19T19:59:47.346498+04:30,false,DyH9O4fA,KEYWORD
,133944,NATIVE,25018,2021-08-19T19:59:09.785719+04:30,2021-08-19T19:59:09.785736+04:30,false,DyH9O4fA,KEYWORD
,133912,NATIVE,42475,2021-08-19T14:38:40.518594+04:30,2021-08-25T12:06:44.079778+04:30,false,1VvvAOMZ,KEYWORD
,133905,BANNER,41375,2021-08-19T13:46:36.774973+04:30,2021-08-19T13:46:36.774988+04:30,false,EP1luhHT,KEYWORD
,133897,NATIVE,42512,2021-08-19T11:53:43.829478+04:30,2021-08-19T11:53:43.829501+04:30,false,lmb9unFE,KEYWORD
,133892,NATIVE,7790,2021-08-19T10:49:30.533537+04:30,2021-08-29T09:18:23.316873+04:30,false,ADj2QDzK,KEYWORD
,133890,BANNER,42509,2021-08-19T10:14:49.523425+04:30,2021-08-19T10:14:49.523446+04:30,false,XNbDGECU,KEYWORD
,133883,NATIVE,17168,2021-08-19T09:02:11.005854+04:30,2021-08-26T11:03:14.877358+04:30,false,nm2aFRD8,KEYWORD
,133882,NATIVE,41395,2021-08-19T09:01:03.641005+04:30,2021-08-19T17:47:33.478524+04:30,false,1E1dSXUW,KEYWORD
,133843,BANNER,42485,2021-08-18T17:32:51.594557+04:30,2021-08-18T17:34:02.635608+04:30,false,jo7UXLQc,KEYWORD
,133834,NATIVE,27991,2021-08-18T15:24:18.188614+04:30,2021-08-20T03:17:01.168509+04:30,false,lB4yY2TC,KEYWORD
,133820,BANNER,33932,2021-08-18T13:36:37.88657+04:30,2021-08-18T15:04:51.698906+04:30,false,RMT6YZUX,KEYWORD
,133817,NATIVE,41484,2021-08-18T13:16:32.135342+04:30,2021-08-18T17:08:27.181552+04:30,false,JlUlDVwh,KEYWORD
,133816,NATIVE,41484,2021-08-18T13:12:47.70981+04:30,2021-08-20T15:15:56.691393+04:30,false,JlUlDVwh,KEYWORD
,133808,NATIVE,39235,2021-08-18T12:41:56.656215+04:30,2021-08-22T13:42:51.519429+04:30,false,aSqssW45,KEYWORD
,133803,NATIVE,42479,2021-08-18T11:59:23.195709+04:30,2021-08-18T11:59:23.195735+04:30,false,sUx3FJVl,KEYWORD
,133796,NATIVE,42475,2021-08-18T09:49:57.035216+04:30,2021-08-25T12:07:06.539896+04:30,false,1VvvAOMZ,KEYWORD
,133779,BANNER,42430,2021-08-17T22:31:42.662275+04:30,2021-08-17T22:31:42.662295+04:30,false,42o3AQ1n,KEYWORD
,133776,BANNER,21613,2021-08-17T22:01:34.957837+04:30,2021-08-29T01:31:44.686015+04:30,false,5fDMR2pM,KEYWORD
,133760,NATIVE,39382,2021-08-17T18:51:56.315875+04:30,2021-08-23T11:27:14.17751+04:30,false,MRmmxfjZ,KEYWORD
,133750,NATIVE,40450,2021-08-17T18:22:28.126849+04:30,2021-08-17T18:22:28.126866+04:30,false,zMKR5wrc,KEYWORD
,133741,NATIVE,39382,2021-08-17T18:05:32.347521+04:30,2021-08-23T11:26:14.495524+04:30,false,MRmmxfjZ,KEYWORD
,133728,NATIVE,42359,2021-08-17T17:09:07.766367+04:30,2021-08-17T17:39:07.684763+04:30,false,D5TZllYf,KEYWORD
,133724,NATIVE,41268,2021-08-17T16:44:46.603714+04:30,2021-08-29T10:48:43.056263+04:30,false,awY4J2v9,KEYWORD
,133721,NATIVE,41268,2021-08-17T16:31:13.754536+04:30,2021-08-29T10:51:51.318363+04:30,false,awY4J2v9,KEYWORD
,133720,NATIVE,41268,2021-08-17T16:23:29.038343+04:30,2021-08-29T10:50:09.887336+04:30,false,awY4J2v9,KEYWORD
,133704,NATIVE,42388,2021-08-17T15:28:23.210621+04:30,2021-08-28T16:08:38.075215+04:30,false,KOvWA4rY,KEYWORD
,133702,BANNER,35357,2021-08-17T15:22:50.406118+04:30,2021-08-17T15:22:50.406139+04:30,false,t69wiINv,KEYWORD
,133699,NATIVE,35753,2021-08-17T15:15:17.830491+04:30,2021-08-17T15:15:17.830508+04:30,false,g912pHYx,KEYWORD
,133698,NATIVE,35753,2021-08-17T15:05:02.432854+04:30,2021-08-17T15:05:02.432881+04:30,false,g912pHYx,KEYWORD
,133689,BANNER,8886,2021-08-17T14:34:56.906497+04:30,2021-08-17T14:34:56.906513+04:30,false,9zAh9tUP,KEYWORD
,133687,BANNER,31768,2021-08-17T14:12:24.885771+04:30,2021-08-17T14:12:24.885787+04:30,false,flswkCEY,KEYWORD
,133686,NATIVE,24921,2021-08-17T14:10:25.309256+04:30,2021-08-17T14:10:25.309275+04:30,false,pA56SO5p,KEYWORD
,133666,NATIVE,619,2021-08-17T13:11:37.182971+04:30,2021-08-29T22:42:46.467477+04:30,false,tW9ldqpn,KEYWORD
,133663,NATIVE,619,2021-08-17T13:07:46.858329+04:30,2021-08-28T00:45:21.200686+04:30,false,tW9ldqpn,KEYWORD
,133646,NATIVE,42321,2021-08-17T12:43:20.193403+04:30,2021-08-17T12:43:20.19342+04:30,false,armm9BnL,KEYWORD
,133642,NATIVE,38343,2021-08-17T12:26:23.554472+04:30,2021-08-17T12:26:23.5545+04:30,false,zfulypGQ,KEYWORD
,133627,NATIVE,42227,2021-08-17T11:37:52.236235+04:30,2021-08-17T11:37:52.236254+04:30,false,Rcne7fIN,KEYWORD
,133610,BANNER,31768,2021-08-17T10:59:28.147727+04:30,2021-08-17T10:59:28.147743+04:30,false,flswkCEY,KEYWORD
,133598,NATIVE,40346,2021-08-17T10:43:07.730389+04:30,2021-08-17T11:51:44.098263+04:30,false,HJYuqiub,KEYWORD
,133587,NATIVE,11298,2021-08-17T10:20:12.099607+04:30,2021-08-23T09:23:08.733963+04:30,false,aN80xQsm,KEYWORD
,133558,BANNER,34887,2021-08-17T03:41:35.354671+04:30,2021-08-17T03:41:35.354705+04:30,false,UhfDBbNL,KEYWORD
,133511,NATIVE,42397,2021-08-17T00:08:57.112881+04:30,2021-08-22T15:10:47.330206+04:30,false,i0so35I3,KEYWORD
,133479,NATIVE,15533,2021-08-16T22:10:16.087145+04:30,2021-08-16T22:10:16.087164+04:30,false,JFVeAQUQ,KEYWORD
,133478,NATIVE,36959,2021-08-16T22:06:08.201149+04:30,2021-08-16T22:06:08.201171+04:30,false,wFJBuGdE,KEYWORD
,133463,NATIVE,5650,2021-08-16T20:16:49.577888+04:30,2021-08-17T14:15:35.825034+04:30,false,5MeD9yBX,KEYWORD
,133372,BANNER,25444,2021-08-16T17:12:33.593819+04:30,2021-08-24T22:43:37.373807+04:30,false,P7KgWOhJ,KEYWORD
,133365,BANNER,31768,2021-08-16T16:37:55.295231+04:30,2021-08-16T16:37:55.295248+04:30,false,flswkCEY,KEYWORD
,133355,BANNER,8886,2021-08-16T16:08:13.392278+04:30,2021-08-16T16:08:13.392296+04:30,false,9zAh9tUP,KEYWORD
,133345,NATIVE,32838,2021-08-16T15:42:39.081414+04:30,2021-08-21T16:17:33.058862+04:30,false,R5ysMT3H,KEYWORD
,133305,NATIVE,42368,2021-08-16T13:48:59.916242+04:30,2021-08-16T22:41:51.883355+04:30,false,zV2DghBY,KEYWORD
,133283,BANNER,42362,2021-08-16T13:24:26.203905+04:30,2021-08-16T13:24:26.203921+04:30,false,9KgayLro,KEYWORD
,133252,NATIVE,5941,2021-08-16T12:02:42.21625+04:30,2021-08-16T14:03:02.505117+04:30,false,1Crt3mqW,KEYWORD
